"hr";"date";"median_t";"mean";"min";"max"
1;2020-05-19;25.115;25.1236944444444;22.5;27.78
1;2020-05-20;25.33;25.1947;23.85;26.33
1;2020-05-21;26.125;26.2110666666667;24.19;28.05
1;2020-05-22;24.09;24.1364583333333;22.95;25.44
1;2020-05-23;24.17;24.0759583333333;22.62;25.58
1;2020-05-24;25.22;25.188;23.89;26.35
1;2020-05-25;28.325;28.1597916666667;27.26;28.88
1;2020-05-27;26.47;26.5206666666667;26.23;26.89
1;2020-05-28;26.965;26.9028333333333;26.44;27.35
1;2020-05-29;26.34;26.3361666666667;25.91;26.78
1;2020-05-30;27.82;27.9095;27.51;28.33
1;2020-05-31;30.825;30.9115;30.54;31.3
1;2020-06-01;29.61;29.5991666666667;29.18;29.94
1;2020-06-02;29.495;29.4421666666667;28.66;30.24
1;2020-06-03;27.6;27.6775833333333;26.98;28.53
1;2020-06-04;27.62;27.637;27.33;28.09
1;2020-06-05;27.52;27.641;27.2;28.73
1;2020-06-06;30.115;30.1681666666667;29.5;31.25
1;2020-06-11;31.15;31.1223333333333;30.81;31.4
1;2020-06-12;25.655;26.0107222222222;23.27;28.18
1;2020-06-13;25.37;25.2948888888889;24.04;26.25
1;2020-06-14;27.075;27.4237222222222;25.31;29.25
1;2020-06-15;28.345;28.5986111111111;26.42;30.95
1;2020-06-16;27.28;27.54675;26.42;29.14
1;2020-06-17;28.01;28.0507083333333;26.8;29.45
1;2020-06-18;27.88;28.790875;26.75;32.8
1;2020-06-19;28.99;30.2211666666667;27.54;35.49
1;2020-06-20;29.9;30.8197916666667;28.42;34.94
1;2020-06-21;28.315;29.6297083333333;26.69;34.91
1;2020-06-22;27.27;28.1454333333333;25.58;34.5
1;2020-06-23;26.985;28.4936111111111;25.44;33.99
1;2020-06-24;28.155;29.9976111111111;26.75;35.64
1;2020-06-25;32.765;33.5804583333333;32.12;37.44
1;2020-06-26;30.535;31.8743333333333;29.24;37.13
1;2020-06-27;31.51;31.4016666666667;30.05;32.97
1;2020-06-28;29.745;29.6942083333333;28.47;31.03
1;2020-06-29;28.58;28.4673888888889;26.94;29.67
1;2020-06-30;27.94;31.9205666666667;26.13;52.65
1;2020-07-01;28.12;31.5992666666667;26.4;49.26
1;2020-07-02;31.65;34.9748;30.71;52.37
1;2020-07-03;32.2;35.1967666666667;26.96;56.92
1;2020-07-04;28.78;28.2480333333333;26.15;30.76
1;2020-07-05;28.855;28.3010416666667;25.66;29.93
1;2020-07-06;26.92;26.8339583333333;25.03;27.93
1;2020-07-07;25.975;25.8726666666667;24.42;27.33
1;2020-07-08;28.94;28.9303333333333;28.31;30.04
1;2020-07-09;30.815;30.7556666666667;29.59;31.28
1;2020-07-10;29.155;29.1696111111111;27.99;31.41
1;2020-07-11;27.72;27.7773888888889;27.19;28.57
1;2020-07-12;28.105;28.1465833333333;27.39;28.84
1;2020-07-13;31.175;31.2391666666667;30.14;32.3
1;2020-07-14;32.11;32.1194166666667;31.37;32.66
1;2020-07-15;29.315;29.4745;28.97;30.39
1;2020-07-16;33.28;33.206;32.8;33.45
1;2020-07-17;32.285;32.2738333333333;32.05;32.59
1;2020-07-18;32.8;32.8281666666667;32.19;33.35
1;2020-07-19;33.78;33.7336666666667;33.32;34.02
2;2018-03-16;9.7955;10.5217222222222;9.055;12.6
2;2018-03-17;14.195;15.566125;12.587;29.772
2;2018-03-18;15.361;15.3598194444444;13.786;16.511
2;2018-03-19;14.536;14.5779901960784;13.214;16.055
2;2018-03-20;13.3715;14.3261657894737;11.463;33.49
2;2018-03-21;11.795;12.8802359649123;9.199;35.294
2;2018-03-22;11.984;13.015325;8.828;37.468
2;2018-03-23;14.137;14.1935385964912;12.422;15.417
2;2018-03-24;16.092;15.9657315789474;13.453;18.007
2;2018-03-25;16.783;16.7348552631579;15.212;18.218
2;2018-03-26;16.123;16.0971096491228;14.036;19.159
2;2018-03-27;14.177;14.231228125;11.762;16.14
2;2018-03-28;15.003;14.9636544444444;13.135;16.946
2;2018-03-29;15.913;15.9616022222222;14.046;17.986
2;2018-06-08;27.9585;27.7966;26.222;28.595
2;2018-06-09;29.87;30.2337611111111;29.315;31.309
2;2018-06-10;27.758;27.7518944444444;27.385;28.1
2;2018-06-11;26.345;26.3399166666667;25.937;26.619
2;2018-06-12;24.5115;24.533275;22.812;25.548
2;2018-06-13;25.3705;25.3676277777778;24.277;26.265
2;2018-06-14;24.32;24.1762785714286;22.706;25.196
2;2018-06-15;24.7535;24.7636880952381;23.542;25.887
2;2018-06-16;24.6955;25.0286380952381;23.701;26.735
2;2018-06-17;25.217;25.288780952381;24.405;26.392
2;2018-06-18;23.52;23.4863384615385;22.147;24.618
2;2018-06-19;25.6885;25.7487509803922;22.397;29.905
2;2018-06-20;25.405;25.9632122807018;23.486;38.645
2;2018-06-21;25.3525;25.4693396825397;23.137;29.661
2;2018-06-22;25.894;25.7376274509804;23.567;27.201
2;2018-06-23;25.873;25.7964614035088;24.319;26.915
2;2018-06-24;25.524;25.6495666666667;23.896;26.86
2;2018-06-25;25.5795;25.3886058823529;22.938;26.629
2;2018-06-26;23.933;24.3418541666667;21.284;28.879
2;2018-06-27;25.5455;25.7795291666667;23.137;28.366
2;2018-06-28;25.2545;25.5068083333333;22.154;27.91
2;2018-06-29;29.832;29.6614777777778;27.772;30.589
2;2018-06-30;33.1225;32.9808041666667;30.68;34.583
2;2018-07-01;27.932;27.723775;26.275;28.959
2;2018-07-02;26.5885;26.6008166666667;26.411;26.919
2;2018-07-06;32.827;32.8032133333333;32.264;33.339
2;2018-07-07;33.709;33.5461;32.418;34.442
2;2018-07-08;31.8685;31.8128733333333;30.954;32.626
2;2018-07-09;28.5985;28.6026533333333;27.789;29.23
2;2018-07-10;30.239;30.2759133333333;29.611;30.991
2;2018-07-11;29.2675;28.7871592592593;26.565;30.716
2;2018-07-12;28.8725;30.6313575757576;25.363;42.347
2;2018-07-13;28.147;28.1262303030303;25.384;31.328
2;2018-07-14;27.4325;27.3901727272727;25.213;29.547
2;2018-07-15;27.3485;27.1285909090909;25.224;28.646
2;2018-07-16;29.4945;28.1361285714286;21.243;30.778
2;2018-07-17;28.634;28.75532;28.163;29.453
2;2018-07-18;28.2435;28.22618;27.787;28.668
2;2018-07-19;29.4445;29.39864;29.038;29.702
2;2018-07-20;27.534;27.7404666666667;27.117;28.494
2;2018-07-21;26.0855;26.1396333333333;25.539;26.872
2;2018-07-22;30.748;30.76992;30.103;31.596
2;2018-07-23;31.1335;31.1288666666667;30.777;31.45
2;2018-07-24;31.424;31.41835;31.174;31.633
2;2018-07-25;28.7865;28.7714416666667;28.351;29.161
2;2018-07-26;28.405;28.4200583333333;28.173;28.928
2;2019-03-01;19.7572;19.9276417582418;19.3192;20.9267
2;2019-03-02;17.23905;17.2063483333333;16.4967;17.685
2;2019-03-03;13.0227;13.0446582450832;12.3605;13.9039
2;2019-03-04;12.1121;12.0941328626444;11.368;13.1749
2;2019-03-05;10.9206;10.9333523541667;9.52728;11.953
2;2019-03-06;11.193;11.2571327037037;9.8317;12.486
2;2019-03-07;13.9573;14.0973567391304;12.3578;16.1
2;2019-03-08;13.239;13.3031979861111;11.8905;15
2;2019-03-09;12.17275;12.3261027333333;10.8464;14.5
2;2019-03-10;14.36775;15.1997223076923;13.1348;25.449
2;2019-03-11;11.7196;11.9058925362319;10.0854;14.2
2;2019-03-12;11.60455;11.8219894791667;10.736;13.7
2;2019-03-13;12.2163;12.3631211666667;10.9666;14.3
2;2019-03-14;13.59815;13.8328072807018;11.8638;16.1149
2;2019-03-15;19.2792;19.0944415605096;16.8252;20.7986
2;2019-03-16;16.454;16.5483729365079;15.4233;18.2271
2;2019-03-17;20.18975;20.278761372549;18.5689;21.5543
2;2019-03-18;20.07095;20.2056533333333;19.0442;22.1871
2;2019-03-19;13.28305;13.649426025641;12.259;16.5929
2;2019-03-20;12.5394;12.7787914102564;11.06;15.9013
2;2019-03-21;13.741;13.9531421794872;12.1735;16.9053
2;2019-03-22;19.3139;19.3318269230769;16.8839;21.3433
2;2019-03-23;22.3313;22.1939720512821;20.3553;23.4849
2;2019-03-24;21.3967;21.263305;19.2525;23.1618
2;2019-03-25;22.4181;22.3735267948718;20.6464;24.1471
2;2019-03-26;25.8694;25.6491964285714;21.8186;27.4609
2;2019-03-27;23.5757;23.3720534444444;22.1097;24.4195
2;2019-03-28;19.872;19.8808985714286;19.0842;21.2125
2;2019-03-29;17.2711;17.277168125;16.1897;18.3499
2;2019-03-30;15.0842;15.0754007894737;13.3485;17.0575
2;2019-03-31;20.1123;20.0461392156863;18.2217;21.2205
2;2019-04-01;22.4381;22.4222388888889;20.9;23.7679
2;2019-04-02;25.55035;25.096184375;22.2138;26.4676
2;2019-04-03;21.97215;21.9611924444444;20.7745;23.2312
2;2019-04-04;21.9014;21.6539832291667;19.1403;23.9709
2;2019-04-05;23.5543;23.44079125;20.1283;25.9068
2;2019-04-06;23.3474;23.1758179166667;19.4501;25.1805
2;2019-04-07;22.55695;22.5275696153846;20.0162;24.4756
2;2019-04-08;24.6304;24.3782320512821;21.2258;25.9362
2;2019-04-09;27.8722;27.8623366666667;27.7333;27.9576
2;2019-04-10;19.6103;19.6110866666667;19.4688;19.7652
2;2019-04-11;17.7731;17.7682883333333;17.6316;17.9013
2;2019-04-12;22.9415;22.9470266666667;22.8787;23.0042
2;2019-04-13;22.3126;22.310835;22.2699;22.3553
2;2019-04-14;21.4207;21.4266033333333;21.4074;21.4501
2;2019-04-15;21.2365;21.2328933333333;21.2071;21.2659
2;2019-04-16;22.1711;22.1767783333333;22.1284;22.2138
2;2019-04-30;19.7892;19.5312522222222;18.1657;20.2245
2;2019-05-01;19.6597;19.8003693333333;18.7718;20.8012
2;2019-05-02;18.2858;18.225535;17.3592;19.0709
2;2019-05-03;19.12695;18.8332246666667;17.0415;19.7598
2;2019-05-04;21.39005;21.2495411111111;18;22.812
2;2019-05-05;21.5649;22.1295566150179;18.7558;32.1767
2;2019-05-06;22.9;23.5099069047619;21;32.911
2;2019-05-07;23.5;23.9445063541667;22;33.0125
2;2019-05-08;21;21.7720191895113;19;31.7387
2;2019-05-09;21.2;22.0238456189152;19;32.3315
2;2019-05-10;22.4;23.1146326923077;20.5075;32.8549
2;2019-05-11;22.9;23.6514080555556;20.7345;33.4237
2;2019-05-12;23.29365;23.8384406944444;20.5769;33.194
2;2019-05-13;23.33805;24.0470547435897;21.3807;33.5492
2;2019-05-14;21.1;21.8041721794872;18.6383;33.0125
2;2019-05-15;22.615;22.5626699164345;21;23.524
2;2019-05-16;21.4795;21.5993166666667;20.998;22.1
2;2019-05-17;22.4995;22.5571333333333;21.973;23.229
2;2019-05-18;27.9215;27.8877416666667;27.455;28.199
2;2019-05-19;29.628;29.6185833333333;28.429;30.35
2;2019-05-20;27.802;27.810725;27.624;28.068
2;2019-05-21;25.9715;25.98;25.026;26.689
2;2019-05-22;24.5665;24.5681166666667;24.035;25.161
2;2019-05-23;22.819;22.8678416666667;22.22;23.62
2;2019-05-24;21.812;21.8094;21.13;22.465
2;2019-05-25;22.3435;22.3821;21.748;23.381
2;2019-05-29;25.4425;25.41195;24.787;26.218
2;2019-05-30;24.698;24.6209666666667;23.782;25.338
2;2019-05-31;24.1085;24.1184166666667;23.926;24.349
2;2019-06-01;23.9965;24.0319666666667;23.579;24.504
2;2019-06-02;23.1595;23.1501666666667;22.908;23.346
2;2019-06-03;21.5;21.4983333333333;21;22.5
2;2019-06-04;24.5;24.6135593220339;24;25.1
2;2019-06-05;27.1;27.08;26;27.8
2;2019-06-06;26.4;26.2766666666667;25;27
2;2019-06-07;25;24.975;24;25.7
2;2019-06-08;24.3928;24.3851909722222;21.9228;26.7
2;2019-06-09;22.5957;22.6528466666667;21.0015;24.3527
2;2019-06-10;23.9629;23.9031391666667;22.6277;25.0176
2;2019-06-11;25.0176;25.0382620833333;23.589;27.1779
2;2019-06-12;26.3554;26.2867365277778;24.0243;27.784
2;2019-06-13;24.4515;24.6669370833333;22.5156;26.5824
2;2019-06-14;26.46225;26.5294425;23.8267;28.4516
2;2019-06-15;27.266;27.325055;25.4235;29.0311
2;2019-06-16;24.5984;24.762565;23.7599;26.4195
2;2019-06-17;23.6451;23.6869708333333;22.3126;24.9455
2;2019-06-18;28.92425;29.0662608333333;27.9683;30.5985
2;2019-07-06;34.8745;34.773;33.629;35.857
2;2019-07-07;33.32;33.2961833333333;32.837;33.574
2;2019-07-08;29.3025;29.34965;28.871;29.937
2;2019-07-09;32.713;32.7377;32.294;33.221
2;2020-03-08;13.81;14.189;11.89;17.45
2;2020-03-09;13.905;13.7817760416667;11.22;15.6823
2;2020-03-10;14;14.3357528333333;12.7209;16.29
2;2020-03-11;10.9773;11.082272469697;8.339;14.21
2;2020-03-12;12.4236;12.0338731458333;9.47;14.5181
2;2020-03-13;13.8558;13.7991914285714;11.311;15.5167
2;2020-03-14;14.745;14.3376858333333;11.805;17.0842
2;2020-03-15;19.5382;19.523014;17.7865;20.844
2;2020-03-16;17.9707;18.583993;15.725;28.27
2;2020-03-17;18.4;18.1368461538462;15.474;19.6317
2;2020-03-18;20.11;20.0243091666667;18.2217;21.7198
2;2020-03-19;22.195;22.3789166666667;20.62;24.37
2;2020-03-25;14.59;14.7437;14.22;15.65
2;2020-03-26;15.68;15.72445;14.48;16.8
2;2020-03-27;17.01;17.01245;15.55;18.05
2;2020-03-28;20.35;20.3281833333333;19.14;21.65
2;2020-03-29;25.83;25.7192777777778;22.23;26.72
2;2020-03-30;22.475;22.3421388888889;20.31;25.73
2;2020-03-31;15.98;15.9368888888889;15.29;16.46
2;2020-04-01;16.075;16.1106333333333;15.57;16.86
2;2020-04-02;17.915;17.9859333333333;16.95;19.08
2;2020-04-03;19.635;19.6368333333333;19.14;20.06
2;2020-04-04;21.955;21.9202777777778;21.22;22.64
2;2020-04-05;21.66;21.7695;20.92;23.39
2;2020-04-06;19.76;19.7565;18.81;20.6
2;2020-04-07;15.885;15.7429444444444;14.91;16.7
2;2020-04-08;17.58;17.7052222222222;17.06;18.45
2;2020-04-09;20.185;20.2942222222222;19.65;21.23
2;2020-04-10;24.245;24.1668888888889;23.36;24.93
2;2020-04-11;25.835;25.6327777777778;24.68;26.32
2;2020-04-12;24.36;24.2998333333333;23.39;25.17
2;2020-04-13;26.26;26.1873333333333;25.26;26.8
2;2020-04-14;24.09;24.1780555555556;23.77;24.62
2;2020-04-15;21.95;21.9381666666667;21.1;22.7
2;2020-05-01;30.72;30.6783333333333;30.14;31.3
2;2020-05-02;25.695;25.66225;24.63;26.25
2;2020-05-03;26.59;26.577;26.19;27.04
2;2020-05-04;24.92;24.8953333333333;24.45;25.24
2;2020-05-05;23.2;23.1768333333333;22.86;23.56
2;2020-05-06;19.13;19.0895;18.68;19.43
2;2020-05-07;21.955;22.0363333333333;21.7;22.57
2;2020-05-08;23.685;23.6433333333333;22.75;24.25
2;2020-05-09;22.27;22.1898333333333;21.58;22.62
2;2020-05-10;21.445;21.4613333333333;21.19;21.8
2;2020-05-11;25.345;25.2591666666667;24.77;25.54
2;2020-05-12;25.415;25.3583333333333;24.79;25.85
2;2020-05-13;21.515;21.4734047619048;20.58;22.14
2;2020-05-14;20.43;20.5358333333333;19.64;21.42
2;2020-05-15;21.68;21.6101388888889;20.46;22.61
2;2020-05-16;23.67;23.5954166666667;21.88;25.26
2;2020-05-17;25.105;25.0878055555556;23.57;26.35
2;2020-05-18;23.96;24.0521111111111;21.91;26.18
2;2020-05-19;23.89;23.7863888888889;21.94;26.15
2;2020-05-20;25.515;25.6008333333333;24.74;26.61
2;2020-05-21;25.205;25.1581;23.65;26.28
2;2020-05-22;24.23;24.0902083333333;22.79;25.41
2;2020-05-23;23.325;23.29075;21.66;24.94
2;2020-05-24;24.73;24.7725;23.97;25.68
2;2020-05-25;27.95;27.89875;26.56;28.62
2;2020-05-27;26.31;26.2873333333333;25.83;26.7
2;2020-05-28;26.44;26.4068333333333;26;26.82
2;2020-05-29;25.91;25.8971666666667;25.47;26.3
2;2020-05-30;27.5;27.4763333333333;27.1;27.75
2;2020-05-31;31.605;31.696;31.12;32.42
2;2020-06-01;29.865;29.8983333333333;29.47;30.38
2;2020-06-02;29.16;29.1376666666667;28.23;29.62
2;2020-06-03;27.41;27.3595;26.81;27.88
2;2020-06-04;27.31;27.2865;26.78;27.56
2;2020-06-05;27.645;27.7366666666667;27.22;29.08
2;2020-06-06;30.66;30.5876666666667;29.86;31.66
2;2020-06-11;30.7;30.771;30.56;31.07
2;2020-06-12;24.46;24.9422777777778;22.62;27.38
2;2020-06-13;24.37;24.4452777777778;23.02;25.56
2;2020-06-14;27.95;28.3328888888889;27.05;29.57
2;2020-06-15;29.245;29.3755555555556;27.64;30.95
2;2020-06-16;27.12;27.2922916666667;25.85;28.69
2;2020-06-17;27.615;27.686875;26.57;29.04
2;2020-06-18;28.075;28.5120416666667;27.19;30.75
2;2020-06-19;28.71;30.1342083333333;27.6;35.49
2;2020-06-20;29.11;30.2999583333333;27.43;35.5
2;2020-06-21;27.675;29.1950833333333;26.06;35.13
2;2020-06-22;27.09;27.9028;25.44;33.61
2;2020-06-23;26.58;28.2825;25.06;33.79
2;2020-06-24;27.74;29.8188888888889;26.54;35.79
2;2020-06-25;32.09;32.8462083333333;31.09;36.94
2;2020-06-26;30.04;31.52325;28.99;37.24
2;2020-06-27;32.145;32.0960833333333;30.52;33.35
2;2020-06-28;29.165;29.1764583333333;27.95;30.3
2;2020-06-29;27.845;27.6875277777778;26.35;29.05
2;2020-06-30;27.43;33.1924333333333;26.05;63.83
2;2020-07-01;27.97;32.6409666666667;26.98;55.39
2;2020-07-02;31.02;35.9732;29.71;61.39
2;2020-07-03;30.755;35.3924333333333;26.58;64.33
2;2020-07-04;28.715;28.2564333333333;26.18;30.21
2;2020-07-05;28.83;28.2401666666667;25.79;29.8
2;2020-07-06;26.285;26.4299166666667;25.19;27.44
2;2020-07-07;25.69;25.564;24.19;26.85
2;2020-07-08;29.135;29.1154444444444;28.52;29.83
2;2020-07-09;30;29.9044444444444;28.49;31.3
2;2020-07-10;28.49;28.5788333333333;27.88;30.59
2;2020-07-11;28.125;27.9947222222222;27.4;28.83
2;2020-07-12;28.005;27.9509166666667;27.11;28.7
2;2020-07-13;30.83;30.9175;29.8;32.2
2;2020-07-14;31.525;31.54325;30.79;32.12
2;2020-07-15;28.9;28.8703333333333;28.46;29.19
2;2020-07-16;32.52;32.6166666666667;32.3;33.05
2;2020-07-17;31.875;31.8765;31.67;32.08
2;2020-07-18;32.35;32.3361666666667;31.99;32.62
2;2020-07-19;33.77;33.7516666666667;33.48;33.95
3;2018-03-16;10.295;10.37595;8.278;12.064
3;2018-03-17;14.401;15.9053866666667;12.351;31.328
3;2018-03-18;15.488;15.4149791666667;13.822;16.669
3;2018-03-19;14.299;14.3290137254902;12.748;15.764
3;2018-03-20;13.069;14.0399745614035;10.71;33.802
3;2018-03-21;10.74;12.0517842105263;8.165;35.794
3;2018-03-22;11.283;12.4473058333333;8.429;38.751
3;2018-03-23;15.351;15.3440324561404;13.39;17.029
3;2018-03-24;15.1;15.0690657894737;12.821;16.756
3;2018-03-25;16.763;16.7773175438596;15.151;18.34
3;2018-03-26;15.95;16.0065885964912;13.909;18.852
3;2018-03-27;14.023;14.0769875;11.611;16.012
3;2018-03-28;14.349;14.4369655555556;12.608;16.362
3;2018-03-29;15.941;15.9914633333333;14.225;17.929
3;2018-06-08;27.24;27.0431583333333;25.909;27.995
3;2018-06-09;29.8005;30.0751111111111;29.171;31.084
3;2018-06-10;27.629;27.67755;27.351;28.529
3;2018-06-11;26.199;26.1879777777778;25.804;26.905
3;2018-06-12;25.147;25.0705916666667;22.613;26.421
3;2018-06-13;25.3315;25.3498138888889;24.286;26.438
3;2018-06-14;24.3855;24.3047595238095;22.542;25.896
3;2018-06-15;24.4755;24.4977285714286;23.436;25.787
3;2018-06-16;24.583;24.7491788617886;24.017;26.768
3;2018-06-17;25.177;25.2769619047619;24.403;26.414
3;2018-06-18;23.292;22.9667358974359;21.534;24.808
3;2018-06-19;25.216;25.2647215686275;22.068;29.631
3;2018-06-20;25.191;25.0486245614035;22.919;27.595
3;2018-06-21;25.185;25.2453507936508;22.83;28.84
3;2018-06-22;25.796;25.6572882352941;23.149;26.982
3;2018-06-23;25.607;25.6157298245614;24.417;27.134
3;2018-06-24;25.54;25.5850705882353;24.074;26.925
3;2018-06-25;25.124;24.9817156862745;23.006;26.061
3;2018-06-26;23.801;24.2235916666667;21.548;28.644
3;2018-06-27;25.868;26.0994958333333;24.56;28.088
3;2018-06-28;25.012;25.3193027777778;22.513;27.513
3;2018-06-29;29.6185;29.5191055555556;28.265;30.316
3;2018-06-30;31.0875;31.2718708333333;29.945;32.782
3;2018-07-01;27.7055;27.4746833333333;26.222;28.571
3;2018-07-02;26.4075;26.4564166666667;26.149;27.175
3;2018-07-06;32.9555;32.9847;32.402;33.586
3;2018-07-07;33.4825;33.3543933333333;32.436;33.9
3;2018-07-08;30.891;30.9268666666667;30.33;31.58
3;2018-07-09;28.2145;28.2303266666667;27.324;29.112
3;2018-07-10;29.8405;29.85066;29.023;30.467
3;2018-07-11;27.7245;27.8446592592593;25.382;29.596
3;2018-07-12;27.9725;29.7915636363636;24.747;42.045
3;2018-07-13;27.541;27.7700333333333;25.007;31.723
3;2018-07-14;26.8065;26.7705666666667;24.492;28.78
3;2018-07-15;26.885;26.4703818181818;24.466;27.935
3;2018-07-16;29.183;27.7766476190476;21.19;30.46
3;2018-07-17;28.2055;28.17096;27.665;28.911
3;2018-07-18;27.779;27.7387333333333;27.261;28.092
3;2018-07-19;28.676;28.6996533333333;28.171;29.217
3;2018-07-20;27.1155;27.1597866666667;26.493;27.942
3;2018-07-21;25.744;25.7575866666667;25.153;26.228
3;2018-07-22;30.4295;30.25014;29.028;31.144
3;2018-07-23;30.669;30.6931333333333;30.442;31.106
3;2018-07-24;30.956;30.924625;30.532;31.231
3;2018-07-25;28.309;28.33055;27.961;28.73
3;2018-07-26;28.077;28.0782583333333;27.706;28.524
3;2019-03-01;19.5462;19.711193258427;18.8866;21.0522
3;2019-03-02;16.6009;16.5594342541436;15.8265;17.1136
3;2019-03-03;12.56205;12.5946960606061;11.2683;13.952
3;2019-03-04;11.7062;11.8067193589744;10.9772;12.767
3;2019-03-05;10.5617;10.6482174791667;9.62608;11.642
3;2019-03-06;11.4641;11.4228044444444;10.0854;12.6542
3;2019-03-07;14.174;14.1839010144928;12.0026;15.9
3;2019-03-08;12.73415;12.8185445833333;11.3698;14.6
3;2019-03-09;11.9679;12.0528104;10.4646;13.8
3;2019-03-10;14.1015;14.9881859615385;12.9506;25.404
3;2019-03-11;11.49315;11.6306641231884;9.8584;13.6
3;2019-03-12;11.3427;11.6178077083333;10.2696;13.6
3;2019-03-13;12.07435;12.2076654166667;10.9479;14
3;2019-03-14;13.77035;13.9783302631579;12.0694;15.8398
3;2019-03-15;19.8026;19.5981111904762;15.944;21.1777
3;2019-03-16;16.2711;16.3661132539683;14.8812;17.9
3;2019-03-17;20.5716;20.4360790196078;18.5689;22.5503
3;2019-03-18;18.31785;18.358451025641;16.7104;21.1724
3;2019-03-19;13.1669;13.5038648717949;12.2296;16.3686
3;2019-03-20;12.6302;12.8373355128205;11.2283;15.7758
3;2019-03-21;13.46595;13.7663566666667;12.2456;16.5368
3;2019-03-22;18.52885;18.7179970512821;16.7691;20.9187
3;2019-03-23;21.9521;21.6847182051282;20.2111;23.1911
3;2019-03-24;21.1858;21.0806217948718;18.7157;22.8787
3;2019-03-25;22.1257;22.0446951282051;20.4354;23.8534
3;2019-03-26;25.2499;24.920010952381;21.5089;26.9215
3;2019-03-27;25.1725;25.1946954444444;22.7372;27.274
3;2019-03-28;19.7518;19.7819286904762;19.2899;20.5369
3;2019-03-29;16.8946;16.9031240625;15.5675;17.9707
3;2019-03-30;15.2684;15.2192275438596;13.6155;16.8011
3;2019-03-31;19.8453;19.8115196491228;18.1229;22.0029
3;2019-04-01;23.7666;23.6849243333333;20.3526;26.4115
3;2019-04-02;25.88415;25.3873491666667;21.2258;26.8227
3;2019-04-03;22.8921;22.8287727777778;21.1377;24.1471
3;2019-04-04;21.1724;21.0672352083333;18.7051;23.0737
3;2019-04-05;22.4034;22.3210255555556;20.1257;25.8107
3;2019-04-06;22.9361;22.8611544444444;19.394;24.4622
3;2019-04-07;22.2886;22.1364508974359;20.0589;23.6558
3;2019-04-08;24.06565;24.0876232051282;21.9334;26.4703
3;2019-04-09;27.7039;27.6978816666667;27.5624;27.7734
